tx_id,customer_id,date,amount,currency,counterparty_country,tx_type
331f63fb-d11f-48c0-a97c-a4fff75d599f,CUST1016,2025-08-17,1954.52,EUR,CU,Withdrawal
a4244f23-0d5b-47cd-8000-35f0df7d0dd7,CUST1016,2025-04-21,2464.04,EUR,MR,Payment
b61e5fdb-1a43-4206-af2d-dcc48df661da,CUST1016,2025-09-02,684.93,EUR,CM,Payment
290a3abb-c35b-4fea-9578-d70948f9e3d0,CUST1016,2025-02-04,3408.12,EUR,SG,Withdrawal
177a8a5f-6ffe-43b3-94bf-7a4b25b8a42f,CUST1016,2025-10-09,2906.44,EUR,GN,Withdrawal
597e6845-e277-48c5-b37d-1fb6d11376e0,CUST1016,2025-10-03,4572.09,EUR,NI,Payment
5fbbf0b1-8083-49c8-a57e-01c90da23e5c,CUST1016,2025-01-22,1859.68,EUR,BR,Payment
519554e3-0737-4c86-b97b-5f515ffa46ef,CUST1016,2025-10-03,44.75,EUR,LC,Deposit
25637cc3-ca97-4bf5-95d5-96afa663d2cd,CUST1016,2024-12-17,482.94,EUR,JO,Transfer
b231c60b-78f2-4e6b-946b-415deada79a3,CUST1016,2025-08-28,1879.53,EUR,PS,Payment
9d8776a0-72d7-4bdd-b817-99ffb49e04cc,CUST1016,2024-10-29,2077.58,EUR,BR,Withdrawal
d5c0244d-3735-462d-8184-3b0304dd7054,CUST1017,2024-12-21,2522.73,EUR,ZA,Withdrawal
1c76bdf6-6c5a-4c93-871c-08849bdf90f2,CUST1017,2025-08-08,3820.88,EUR,GW,Withdrawal
3d0a5f0c-0c39-4ec7-9f31-74054d183eba,CUST1017,2025-03-30,3145.68,EUR,VU,Deposit
d6312a80-1c61-4ec2-9014-2131750565f5,CUST1017,2025-09-24,4985.17,EUR,UG,Deposit
83efa9f3-a1c7-4c8a-8435-1b64893ad232,CUST1017,2025-05-26,3555.18,EUR,VC,Payment
0066853d-6de2-49a1-8a90-cd0c24c173b9,CUST1017,2025-06-10,1632.22,EUR,GY,Withdrawal
aa143cd8-2ff3-4de4-aaa4-2c9f92170475,CUST1017,2025-06-29,541.95,EUR,SL,Withdrawal
f4124360-1153-4e99-9c50-8720f982f4e0,CUST1017,2025-05-08,591.45,EUR,SD,Payment
8ddce719-81f3-4dd4-bd03-4adac9525185,CUST1017,2024-11-04,1717.71,EUR,PW,Payment
fb25664d-630a-4767-a2bb-522b0b251279,CUST1017,2025-03-13,4224.09,EUR,AE,Withdrawal
114b9547-c9dc-42b8-9b6a-810204287378,CUST1017,2025-03-03,2630.98,EUR,ES,Withdrawal
c5811d2d-1a89-471e-a0d5-72c8a837fe68,CUST1017,2025-05-28,3065.45,EUR,TW,Transfer
5a304528-0b59-4562-a227-219f551ff086,CUST1017,2025-05-15,1667.3,EUR,BA,Deposit
af475b49-c775-4395-9494-05f02cd2a404,CUST1017,2025-04-16,1406.96,EUR,MC,Payment
cfbe4fe9-2ea9-4542-a1b9-70d07a8104de,CUST1017,2024-12-16,256.05,EUR,VC,Payment
0977c513-752a-4d25-b190-1b7ec6b469ef,CUST1017,2025-02-12,3300.16,EUR,BD,Deposit
0aba590e-e2c3-48aa-b310-7475ca862225,CUST1017,2025-02-20,4367.77,EUR,KR,Transfer
d0be73ee-fd37-4539-a5f2-02f983f02dc7,CUST1017,2025-05-14,4841.25,EUR,ID,Payment
30ec2796-a59b-457f-80d7-ac73095ffa81,CUST1017,2025-02-09,4465.36,EUR,BE,Transfer
45f18619-54f9-4429-a7de-02ccdda4f4a7,CUST1017,2024-12-12,4250.15,EUR,MN,Deposit
be4969ec-6667-43bb-a3b5-63606fdc0bad,CUST1017,2025-04-06,3704.3,EUR,MV,Withdrawal
7f072cb9-2fd3-40c0-b945-f2fd56cb1ab0,CUST1017,2025-07-08,2114.27,EUR,MN,Withdrawal
4447ceab-84ef-4324-8c1b-4157ec9f9c54,CUST1017,2025-08-17,3834.68,EUR,ZA,Payment
9a3a6103-6e3c-4532-9434-8f626cac028c,CUST1017,2025-10-27,209.74,EUR,EG,Withdrawal
1a43db54-523a-4993-8b34-46bc8ba435cc,CUST1017,2024-11-26,2617.4,EUR,HR,Payment
9a45693d-7227-490e-8e76-833a4baf0f5e,CUST1017,2025-07-17,2447.85,EUR,DM,Transfer
727716ec-59fe-4bbc-b1a3-fad2b0946d2a,CUST1017,2024-11-12,4213.91,EUR,MH,Deposit
46494296-6f58-42c3-bf86-cc319d66e815,CUST1017,2025-06-19,22.95,EUR,BG,Deposit
67fd64c4-a334-458a-abd2-b5121335e5db,CUST1017,2025-03-09,4877.69,EUR,AE,Withdrawal
07f8d4f0-f3ea-4184-a8f4-e3ceadedda80,CUST1018,2024-12-19,2833.49,EUR,UZ,Transfer
08e895d7-702c-4821-8804-0fb7ad973b67,CUST1018,2024-12-13,1423.37,EUR,GW,Deposit
5cb5e69c-5dc7-43e6-a529-64ffc74cc890,CUST1018,2025-03-17,2051.98,EUR,TN,Deposit
add702c9-2747-493c-9ae7-7eab084a6780,CUST1018,2025-04-10,2808.53,EUR,MN,Deposit
13aec376-c359-410a-b1a6-014c5f3c44dc,CUST1018,2025-05-26,2935.76,EUR,SM,Transfer
a6499cdc-507b-4072-a5e5-8f345df06e8c,CUST1018,2025-02-07,3103.41,EUR,CI,Deposit
7fc15858-2fa0-4842-bc55-300b06a241af,CUST1019,2025-05-05,4572.04,EUR,TJ,Withdrawal
42a259a6-c664-4285-8303-cbc11e2595b8,CUST1019,2025-07-12,4494.79,EUR,GH,Withdrawal
b1a8b71f-491b-40e9-9ca3-fbb3ff11c8ba,CUST1019,2025-09-28,2461.43,EUR,RW,Transfer
da52d2ee-22bf-48f5-9f65-2a87333ee344,CUST1019,2024-11-24,1628.03,EUR,EC,Deposit
ff4c96d6-71f2-4e8f-b69f-68c3e60fd420,CUST1019,2024-11-29,850.88,EUR,KZ,Withdrawal
51d08109-fc90-4838-9874-1408f7b217c7,CUST1020,2025-06-29,2469.24,EUR,KN,Transfer
4a552ea0-8acb-4e09-8ccc-9cea109fd8ee,CUST1020,2025-09-19,2836.5,EUR,DJ,Deposit
b34191b8-ed65-42b4-b5a5-f8e6b6391f04,CUST1020,2025-06-18,4889.98,EUR,ML,Transfer
fc31a597-1f11-4c0f-b967-e60a823dd107,CUST1020,2025-01-09,4190.47,EUR,CU,Transfer
06ba8cd3-7e78-48c9-8a55-e38b3c9abe10,CUST1020,2025-03-09,320.15,EUR,TO,Transfer
fba6abf7-cdbc-4653-b7a7-e8b75e70f65f,CUST1020,2025-05-17,2287.56,EUR,VA,Withdrawal
4f2dad3f-10d4-4e39-9612-37c9e25df9a8,CUST1020,2025-03-22,3035.86,EUR,VC,Deposit
6929de73-8693-4d9d-ba89-cbebb807d78a,CUST1020,2025-08-05,141.99,EUR,TR,Transfer
5128b9b1-f8ed-40ca-a015-6a7212e153a6,CUST1020,2025-06-20,1873.67,EUR,PG,Payment
58321ee4-8471-44b0-ae1b-9f697740d831,CUST1020,2024-12-13,488.68,EUR,TG,Deposit
c48d5650-2e95-42d6-9679-2482a3c988e4,CUST1020,2025-10-16,452.58,EUR,NR,Deposit
0e2f8958-de43-4e06-a924-706980bbae52,CUST1020,2025-08-28,3340.92,EUR,SI,Transfer
2976aab2-2a26-4770-8ddb-1b36272c0588,CUST1020,2025-02-23,4271.39,EUR,KN,Withdrawal
f0df1684-f28e-4122-9894-f7f139b86bb2,CUST1020,2025-05-05,1041.86,EUR,JM,Withdrawal
3240d7a1-4027-4b7d-9430-29a9d88f1c94,CUST1020,2025-06-17,4050.0,EUR,TG,Withdrawal
4d85e9c7-a001-4720-a00b-290346426c45,CUST1020,2025-06-09,2304.04,EUR,BW,Payment
9780c215-2b2b-48e9-a417-c09380a8a23d,CUST1020,2025-10-07,421.87,EUR,DE,Transfer
b87b6384-9fdd-4e2e-a8a2-b7ad2bd3cdcd,CUST1021,2025-09-23,737.0,EUR,LU,Withdrawal
0a8bb5b4-9049-4583-ac86-a890d7b00bdc,CUST1021,2025-08-26,1019.31,EUR,AT,Deposit
a4364fcd-f2d3-4761-8ba3-627914cb0564,CUST1021,2025-08-06,1878.14,EUR,IN,Payment
92779574-c457-4cc3-b5f7-89bca6b07458,CUST1021,2025-03-29,4496.52,EUR,DZ,Deposit
a08dd21b-e395-4cb1-bf7f-6c0a07c0d116,CUST1021,2025-05-15,3137.77,EUR,BA,Deposit
3eb05181-7ba2-4588-8d56-0a3df4e7069a,CUST1021,2025-08-18,1158.07,EUR,LA,Payment
12ae5c22-741b-47f5-8c24-a05367f5ae02,CUST1021,2025-07-07,3216.39,EUR,DJ,Payment
76e5ae78-7bf7-41d3-aa66-2fce7089fc6d,CUST1021,2025-01-10,2560.78,EUR,UZ,Deposit
b7e6a14c-dc8a-4922-9005-680f24c778a5,CUST1021,2025-02-21,1282.36,EUR,LY,Transfer
c2baf0e0-2179-43f0-a612-4ab4f9b21e6e,CUST1021,2025-03-12,3794.99,EUR,TJ,Transfer
776abf09-3de2-4859-91b1-943c1b2ededb,CUST1021,2024-12-11,4971.16,EUR,PG,Deposit
0cf477ef-18c8-4616-a410-8e9a3f779cae,CUST1021,2025-02-11,4623.4,EUR,MV,Deposit
3f8ea40a-6b0a-40e3-9d89-6047dd39d793,CUST1021,2025-10-15,388.48,EUR,DJ,Payment
93e34c35-ef0a-473d-93d2-d56dd0401587,CUST1021,2025-07-18,3061.05,EUR,ET,Transfer
fef7d9ea-7f8e-4483-a8ca-aa1dc35bec2c,CUST1021,2025-05-04,2573.73,EUR,SB,Transfer
05eee1d4-7f53-488e-8efc-8248e10b1a47,CUST1021,2024-11-29,4932.84,EUR,MX,Payment
3da06476-f778-4676-b50d-112e8164ceec,CUST1021,2025-01-14,2457.48,EUR,MH,Payment
7eb162f1-4806-4804-8cf0-374c0c74dc0f,CUST1021,2025-06-03,1170.13,EUR,TD,Transfer
896490ab-4926-4e5f-b878-6140ac2a4f71,CUST1021,2024-10-30,2989.4,EUR,CD,Deposit
43b47ee5-e1e8-4e7e-a249-8f666e51484d,CUST1021,2025-07-21,1603.42,EUR,NA,Withdrawal
0d18ab95-668c-4477-8b95-017c5dae1201,CUST1021,2025-05-24,4254.02,EUR,FI,Deposit
12d2fa06-49e1-4d13-8da0-04955cce5ba9,CUST1021,2025-03-18,4195.4,EUR,PG,Transfer
d3479a3b-479b-4637-8cc3-6f3bc3affcfe,CUST1021,2025-10-25,4481.89,EUR,KZ,Withdrawal
f99f0704-20f0-456a-9e6a-66289c6d52d5,CUST1021,2024-12-02,1280.4,EUR,MR,Payment
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,CUST1021,2025-10-06,3888.32,EUR,TW,Withdrawal
8255da61-9a3b-4319-b2f5-751024eeb4a6,CUST1022,2025-03-23,1087.73,EUR,BB,Payment
b6adf48b-2314-40c8-89f6-44050b990034,CUST1022,2025-02-26,4938.24,EUR,PY,Transfer
9b33e3a4-2620-49a9-b4fd-33d184f2fd0f,CUST1022,2025-09-19,1585.6,EUR,CU,Withdrawal
518b2f21-9cf2-4859-ae6e-2e7253f591dc,CUST1022,2024-12-26,28.71,EUR,VE,Payment
97fe56c5-4c9a-4f24-97b4-c294bd44089d,CUST1022,2025-02-28,1171.89,EUR,SE,Transfer
901bcdef-b56f-48ce-bd66-971e88476c56,CUST1022,2025-02-14,2970.48,EUR,AM,Withdrawal
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,CUST1022,2025-10-21,1720.68,EUR,TV,Transfer
b9aed8e4-e615-49c8-8bf8-1f864ec3f970,CUST1022,2025-09-12,4735.52,EUR,ZM,Deposit
43f9cd6b-797e-4e87-98cf-118806d25913,CUST1022,2025-10-16,1548.9,EUR,TT,Deposit
0d259caa-b8ad-4d87-ba40-45dd93dfd907,CUST1022,2025-05-29,2575.73,EUR,DO,Deposit
9ea7017c-b89f-4039-a107-cc4686341718,CUST1022,2025-08-07,4315.77,EUR,MU,Transfer
3e00980e-ae44-4e21-9258-64f225d4a0fc,CUST1022,2024-11-08,3189.94,EUR,ME,Payment
70e7e756-04d9-445e-b0d7-3df71c221cea,CUST1022,2025-02-19,499.6,EUR,CZ,Transfer
690e7e62-3432-4ec6-b0c4-a01c69b7c0fa,CUST1022,2025-04-29,843.94,EUR,VA,Transfer
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,CUST1022,2025-07-24,1842.55,EUR,BH,Payment
35145890-84c8-4c46-a359-5fa4b4adaf89,CUST1022,2025-05-21,1661.87,EUR,HR,Withdrawal
50521700-6077-46a3-8685-abaa7a768555,CUST1022,2025-10-13,2792.33,EUR,PK,Transfer
8bd88fcd-57a2-4e4e-887b-03e5e980f808,CUST1022,2025-03-06,2812.84,EUR,WS,Withdrawal
b17cfb21-cdbc-4c1c-a4af-e7bdae455cc6,CUST1022,2025-02-01,2611.84,EUR,RO,Payment
476cf68c-3f1b-40d0-b514-105831383975,CUST1022,2025-05-20,2906.12,EUR,GR,Transfer
4c3077c4-fb75-4923-b910-abb3f1053252,CUST1022,2025-08-06,1347.09,EUR,MA,Deposit
7d2f4e58-b47a-4c5b-b0b3-901535102852,CUST1022,2025-02-21,1663.43,EUR,MG,Payment
cb9faf6d-ef3a-4f27-af06-fccb8f7c1d59,CUST1022,2025-07-19,4265.62,EUR,JO,Payment
8b0e8eb1-ad37-4d9e-92cf-60211f33242d,CUST1022,2025-03-15,3582.74,EUR,MY,Payment
c5e78b23-f461-4f09-985a-befbd1812f77,CUST1023,2025-08-18,3193.65,EUR,JP,Payment
b6d1f6bb-f48f-409c-89a2-24410ac4de85,CUST1023,2024-11-25,1452.59,EUR,PA,Transfer
7aa4f052-bf51-4362-81a6-4feda7edc8d8,CUST1023,2025-01-14,1607.9,EUR,SO,Deposit
b2384849-8fe0-49b6-aeda-a8024568f426,CUST1023,2025-02-04,2015.55,EUR,CD,Payment
3d4196fe-963a-4617-bdab-07e79d9d028e,CUST1023,2025-01-24,3568.96,EUR,SV,Deposit
a35055e4-39c5-4df9-87f2-55d6e7ba26ac,CUST1023,2025-01-21,1233.06,EUR,BZ,Deposit
78ef7666-b7a4-4719-948e-1f6b69ce1e4e,CUST1023,2024-12-03,3853.02,EUR,CU,Payment
fa585b27-8ce3-47c3-b6ea-b3a001539221,CUST1023,2025-10-03,4990.87,EUR,NE,Withdrawal
e0decc3d-e172-4c83-af5e-4376a723fb72,CUST1023,2025-04-20,3595.01,EUR,CF,Deposit
4988e418-f6c3-4218-8183-6315330f8be1,CUST1023,2025-02-22,4459.96,EUR,KH,Deposit
16e6e5c0-c4cb-494f-a86e-8e630f25477d,CUST1023,2025-06-23,3155.18,EUR,HT,Withdrawal
d9af6e09-b91e-4d6e-bd1a-8f4b88ffbd40,CUST1023,2025-10-05,2877.97,EUR,EC,Deposit
2d007d05-d66d-4627-a1da-ce6a6afa828c,CUST1023,2025-10-04,3608.75,EUR,AZ,Payment
c9b7c9bc-65a1-4fa9-9611-69a1ff46a6bf,CUST1023,2025-04-27,1263.76,EUR,AE,Transfer
4a1a81f5-ed10-4004-9f4e-713ef64e3dfc,CUST1023,2025-09-13,3740.97,EUR,AG,Transfer
1b780ede-9a4f-4c0c-9165-f2ed4c636e95,CUST1023,2025-10-02,2782.89,EUR,LT,Payment
a42d0cd7-fd35-4f6a-b450-388748d90846,CUST1023,2025-05-14,188.04,EUR,SA,Transfer
d9df0d0e-225a-4d6c-b045-8043e3a68a70,CUST1023,2025-04-30,2871.74,EUR,IR,Deposit
54a7b69b-1cd6-4b09-8f0e-6d2b315c167a,CUST1023,2024-12-26,1447.89,EUR,PK,Transfer
2faabe0b-b7f6-4cdf-81dc-1c60a5f60735,CUST1023,2024-11-02,1682.21,EUR,LU,Transfer
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,CUST1023,2025-08-01,79.45,EUR,EC,Transfer
e5a4983b-a383-489a-9b2c-6ac89c678393,CUST1023,2025-03-25,102.41,EUR,NP,Transfer
669d01ff-1634-425b-93f3-007383e96ef4,CUST1023,2025-06-29,115.23,EUR,ER,Payment
52d78f10-7a3a-4e96-a3ff-23d3fb4fb88a,CUST1023,2025-10-05,662.85,EUR,AF,Payment
725d4259-3c4b-4eec-a231-ee7342c2d2eb,CUST1023,2025-07-30,4294.36,EUR,LS,Withdrawal
92a81713-b90e-444b-951c-25d54d4c5280,CUST1024,2024-11-01,940.94,EUR,TD,Transfer
0fe76149-3c7e-4368-b159-48475c0b9b10,CUST1024,2025-06-29,2245.1,EUR,PT,Withdrawal
afa28559-67c9-4204-a8e3-33b64e8adc4b,CUST1024,2025-04-29,3423.09,EUR,MA,Withdrawal
1e0ef546-b0b6-4edf-8f9c-4027c5144d98,CUST1024,2025-06-18,4244.51,EUR,KE,Payment
3818cfd3-3889-436a-9d58-17e85e175b66,CUST1024,2025-10-13,1388.13,EUR,QA,Deposit
fd247c11-bf6b-4cdf-b479-7b6127372b52,CUST1024,2025-06-06,40.23,EUR,NI,Payment
78883058-e9ad-4e9b-8c9a-a1e9b3b26337,CUST1024,2025-08-01,458.33,EUR,TL,Withdrawal
3f59e4f2-c309-4b6e-b7e9-d2e2d35ac07a,CUST1024,2025-07-04,1603.37,EUR,UG,Transfer
86879aa9-14f5-43d0-8991-2032df85c777,CUST1024,2025-04-09,1833.47,EUR,MA,Deposit
906d5c8c-ead0-4c89-93fe-8a295c9deee0,CUST1024,2024-12-08,1423.99,EUR,SY,Transfer
929c93b3-33c0-4bf1-8167-999fe723ada3,CUST1024,2025-05-12,480.5,EUR,DM,Payment
711c7673-8535-4a69-9abf-984e53ff8461,CUST1024,2024-12-09,3818.72,EUR,GA,Transfer
1747f387-7d23-4479-9549-2a82b787ef8d,CUST1024,2025-09-21,3145.03,EUR,PE,Withdrawal
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,CUST1024,2025-05-03,2155.68,EUR,PH,Withdrawal
765e6cb5-8f0d-4540-8ec7-d662905c7bdd,CUST1024,2025-07-01,3360.52,EUR,KP,Payment
41241bb4-655c-4508-8592-bfa5b928e23f,CUST1024,2025-08-22,883.75,EUR,CH,Payment
0b981ccd-12b2-402d-940c-350337c86152,CUST1024,2025-04-01,2022.59,EUR,ME,Transfer
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,CUST1024,2025-10-05,3817.98,EUR,BJ,Payment
081fc6dc-78d9-488a-af0b-ea4ffc737d92,CUST1024,2025-02-10,3399.27,EUR,EG,Transfer
a43afb7a-c40d-4874-a2ab-7752c4db5a62,CUST1024,2025-10-21,159.99,EUR,KH,Withdrawal
fe2bd987-5fdc-4bbf-ab9c-d71cf6ba745b,CUST1024,2025-09-19,3862.16,EUR,PE,Deposit
60a399d4-e821-4716-aac8-0da1de9f6f5b,CUST1024,2025-03-14,2731.95,EUR,KZ,Withdrawal
8a0f9508-dfe2-40a0-a96b-3c42f6d22a7b,CUST1024,2024-12-15,1933.3,EUR,MG,Withdrawal
8989c5ab-fe2b-44d8-adb0-728d1e5ebe54,CUST1024,2025-03-20,2422.0,EUR,CN,Transfer
d5b6de85-3902-49d9-ba8d-ae42ba54e920,CUST1024,2024-10-29,825.03,EUR,AO,Deposit
ac6a7c85-7687-4c62-8c61-845efa7e5d94,CUST1024,2025-07-18,1831.37,EUR,NO,Withdrawal
3acb43a3-d2c7-4ffb-a118-433b882ccd1e,CUST1024,2025-01-26,2816.37,EUR,LY,Withdrawal
effa2002-3040-413c-8690-fb1527b608dc,CUST1024,2025-09-13,4098.26,EUR,CG,Payment
6b535a19-a902-473f-8f39-f648083f64c3,CUST1025,2025-06-10,630.93,EUR,AM,Withdrawal
19d45deb-1139-4a12-b4c1-c3ea3d9c4e64,CUST1025,2025-06-02,3405.41,EUR,PE,Transfer
df495037-b40a-4181-ac09-bdb799086e47,CUST1025,2024-11-14,966.92,EUR,SZ,Withdrawal
3bfda8a6-705f-4df5-a6fa-dca00b531932,CUST1025,2025-05-13,3378.13,EUR,TW,Payment
23dfecd7-0e73-4dd7-86ac-1b04dd1d6cd1,CUST1025,2025-04-30,2557.76,EUR,JP,Deposit
bb44badc-ea98-4ef8-90d7-5e373bf2025f,CUST1025,2025-05-26,2594.92,EUR,TR,Withdrawal
d18183d1-ac2b-4cfc-85c5-1060991121e7,CUST1025,2025-02-22,1750.52,EUR,KI,Deposit
a903ae67-fc56-4b53-a4ac-b722e0527739,CUST1025,2025-05-06,3465.11,EUR,NG,Payment
8e85140d-0f9a-4b70-8670-7cd64ceda164,CUST1025,2025-10-10,660.67,EUR,LK,Payment
adc29178-a041-4612-acd5-8759e95d2761,CUST1025,2025-04-02,3273.54,EUR,SA,Deposit
f10bce9c-582b-41ee-b8e8-035b0c00988a,CUST1025,2025-06-20,3223.3,EUR,MU,Deposit
b2414482-5198-44d8-8643-3603c92a7d7c,CUST1025,2025-03-29,572.49,EUR,CZ,Deposit
c12169db-2f12-4150-a05f-b1eb4cc57e0d,CUST1025,2025-05-12,3901.99,EUR,GY,Withdrawal
db87d29c-4cfd-4fc1-b9b0-2e2ad96e684f,CUST1025,2025-07-13,4807.21,EUR,PL,Payment
69a53b4f-8ff8-469d-8ec0-713dea2c7a51,CUST1025,2025-10-17,2596.42,EUR,TH,Transfer
3e2bf9c9-636f-4e5c-a253-e70687ad8b26,CUST1025,2025-01-29,3874.33,EUR,LS,Deposit
73253aa3-ec17-4298-943d-f5b3a58e83dd,CUST1025,2025-09-03,3552.08,EUR,BW,Transfer
30c36756-d453-4867-b97e-6224891f6912,CUST1025,2024-11-15,3099.6,EUR,MT,Withdrawal
0a1fc9df-9a59-4974-9adf-4709ac75c344,CUST1025,2025-09-12,3051.04,EUR,ET,Transfer
b96c1163-966b-4275-82fe-8954cdfd9531,CUST1025,2025-06-30,3648.62,EUR,GM,Transfer
e8334da5-de95-4695-b579-c1437ab99428,CUST1026,2025-02-26,1516.97,EUR,AL,Withdrawal
f64ab6ec-30a5-448e-afe9-b3d0363908bf,CUST1026,2025-07-26,857.67,EUR,AE,Withdrawal
ea18d32c-7a9a-4ef5-811b-d1c4ffe3f366,CUST1026,2025-01-24,930.57,EUR,UY,Payment
ea45ba41-6589-4da1-b45a-f934b42a2d93,CUST1026,2025-01-23,3997.11,EUR,LI,Withdrawal
775c30b5-6173-4c48-8876-9153c68813fe,CUST1026,2025-05-11,1718.76,EUR,MK,Withdrawal
8347f1da-5c11-4b6d-82f5-b3f54ef4c34d,CUST1026,2025-09-16,1334.51,EUR,PT,Deposit
b8f0188e-fb37-4fae-8d85-63ca193e638d,CUST1026,2025-04-17,4941.97,EUR,LB,Transfer
501ba851-5ee6-4495-b400-29c3ea11905b,CUST1026,2025-03-28,1846.79,EUR,TM,Payment
255b30e2-bdc2-474b-b8a5-6b49dd34aa18,CUST1026,2024-11-02,2092.62,EUR,TG,Deposit
b852b3cd-9442-45e6-9583-1d58ef4c5119,CUST1026,2025-03-29,1095.9,EUR,DE,Deposit
613d2de9-3ae2-4023-9472-0d2d32399ffb,CUST1026,2025-05-24,3164.82,EUR,HN,Transfer
f186e47a-a794-4320-8cf6-e8b87fd238c3,CUST1026,2025-07-05,4765.33,EUR,IE,Payment
f76d15fd-7d16-45a0-9253-d966c36b9a0a,CUST1026,2025-07-19,4741.63,EUR,SZ,Payment
bb96f602-2b11-4c36-b5f8-e3a87d97ac0f,CUST1026,2025-08-14,4412.48,EUR,DO,Deposit
7d024c6d-8bea-45c1-b866-77aa23d4526b,CUST1026,2025-01-03,1621.93,EUR,SR,Withdrawal
0f09105c-f50d-4a37-a44d-9fecfd85d7fa,CUST1026,2025-05-07,3767.82,EUR,BO,Deposit
0c6b7074-ab10-4c9b-9168-2e09f1f7d904,CUST1026,2025-08-03,3027.52,EUR,NG,Payment
3b3f3800-a175-49c3-97b1-02a92332a50e,CUST1026,2024-11-21,2198.05,EUR,CZ,Withdrawal
74bd0c93-8177-4661-b7fe-032c02571851,CUST1026,2025-03-13,1333.84,EUR,VN,Transfer
9dd43675-ef14-4064-aab0-7015a3422e50,CUST1026,2025-09-27,2849.85,EUR,KM,Payment
883f13c6-01b1-48e9-8406-ff447ce40679,CUST1026,2025-05-17,1629.92,EUR,AL,Payment
465568b7-b8e1-4f56-8787-ea2104482a22,CUST1026,2025-05-12,2111.12,EUR,JO,Payment
b2a6e468-d02b-4243-8091-3ac10463750e,CUST1026,2025-07-01,2493.2,EUR,EE,Transfer
863e1f2a-18a8-46ef-ab05-3fc41b656dab,CUST1026,2024-12-21,3913.95,EUR,FI,Payment
d0b1e3eb-409e-4a80-86c5-d1d69ea9f508,CUST1026,2025-03-06,1486.66,EUR,MY,Deposit
67f1698c-f594-4a54-9f80-4eeb143a9aff,CUST1026,2025-04-13,1250.14,EUR,HN,Deposit
4ccb2355-39d1-47ff-b27e-1442fd7fe973,CUST1026,2025-07-05,977.86,EUR,BR,Transfer
a65f7b8a-dbb4-4021-bdde-64afa75b395a,CUST1026,2025-08-02,4046.43,EUR,BW,Withdrawal
8d7dd772-608e-4f5c-a117-727067c0518b,CUST1027,2025-04-20,2337.91,EUR,DZ,Payment
152aeaec-2bdf-4b41-b3ed-a8f1026b5383,CUST1027,2025-04-28,1632.32,EUR,NZ,Deposit
90dbfad6-54ce-46be-88cc-e2c2a518a418,CUST1027,2025-10-20,2619.63,EUR,BY,Payment
0ae4ac11-eb4d-4f42-8735-70a2e5110961,CUST1027,2025-01-20,4150.7,EUR,MD,Withdrawal
45667c48-79ba-430a-9118-c400e336c243,CUST1027,2024-11-14,113.97,EUR,BO,Deposit
e63949d4-47c6-4688-acf3-2053af36b8cc,CUST1027,2025-05-14,2628.18,EUR,KM,Withdrawal
d9b59f84-edc3-41c3-adea-2d2d086c405f,CUST1027,2025-02-20,1891.59,EUR,GE,Deposit
d218c9d6-c093-4fb0-a4e9-bcfd9647ff9f,CUST1027,2025-07-15,3436.0,EUR,MY,Transfer
299656e2-4c9d-4907-93b2-2cecedcabf94,CUST1027,2025-05-22,4131.66,EUR,TN,Payment
ad5229dd-639f-4471-9975-0f00d5aba8ae,CUST1027,2025-09-21,3473.55,EUR,LS,Deposit
23d3cd4c-bd5f-4093-816f-9bcc6243bed7,CUST1027,2025-08-13,1421.12,EUR,FM,Transfer
bed63da0-8033-45c2-9413-d64db962c8a7,CUST1027,2025-10-19,812.65,EUR,BF,Transfer
d6b361e4-3b6d-4a0d-afe5-040b1901ef87,CUST1027,2024-11-24,1706.53,EUR,UY,Payment
9879cf35-f471-4986-9d26-4599c4dd8df5,CUST1028,2025-03-22,2598.58,EUR,LR,Payment
c8969c5b-45f8-428d-a255-e1bb07958c1f,CUST1028,2025-10-26,2971.43,EUR,RW,Transfer
f0eebcce-8d93-414a-9b16-71583a67470c,CUST1028,2025-03-14,3621.37,EUR,ER,Withdrawal
614c721d-a921-4b4c-95fb-e976ae007b7e,CUST1028,2024-11-28,12.24,EUR,VN,Deposit
b68e47fa-3f17-4534-8c4d-58194b9dfd58,CUST1028,2024-11-23,3791.45,EUR,IQ,Transfer
c8ad0899-b630-494d-a147-adeb277b0667,CUST1028,2025-06-17,4326.19,EUR,SZ,Deposit
1b46ebdc-5c56-49bc-9111-d31d63be441d,CUST1028,2024-11-30,2884.8,EUR,KP,Withdrawal
450f69ee-c2e7-4a98-9c23-8d8d71da35b9,CUST1028,2024-12-04,4037.65,EUR,BT,Deposit
8e969227-72e7-4b51-ae54-ac6d2ff8e87e,CUST1028,2025-05-19,3204.49,EUR,NE,Deposit
5a9a206a-16f1-42a2-86b9-19aa1a7167c7,CUST1028,2025-05-18,1896.5,EUR,UG,Transfer
dd1ca267-530d-4da6-88d0-f9e5991965ea,CUST1028,2025-03-17,2583.64,EUR,JP,Transfer
15aede0f-c777-407f-a346-d4ef69ef74e3,CUST1028,2025-07-20,1528.67,EUR,TJ,Payment
